id,genre,score,years
,Comedy,6.8,1999
,Action,5.8,1999
,Crime,6.9,1999
,Comedy,6.6,1999
,Biography,7.5,1999
,Crime,6.5,1999
,Crime,5.6,1999
,Comedy,6.7,1999
,Comedy,6.1,1999
,Comedy,5.6,1999
,Crime,6.7,1999
,Drama,6.9,1999
,Drama,6.6,1999
,Crime,6.7,1999
,Drama,7.4,1999
,Biography,7.8,1999
,Fantasy,5,1999
,Horror,6.8,1999
,Drama,6.6,1999
,Drama,6.8,1999
,Action,7.1,1999
,Comedy,7.2,1999
,Action,7.1,1999
,Animation,7.7,1999
,Biography,8,1999
,Comedy,6.2,1999
,Comedy,6.4,1999
,Comedy,6.9,1999
,Crime,6.4,1999
,Adventure,6.4,1999
,Biography,7.4,1999
,Drama,7.5,1999
,Adventure,7,1999
,Action,6.3,1999
,Comedy,7.1,1999
,Horror,7,1999
,Drama,5.8,1999
,Action,7.5,1999
,Comedy,5.3,1999
,Comedy,6.9,1999
,Comedy,5.6,1999
,Mystery,7.1,1999
,Action,4.2,1999
,Action,7.2,1999
,Biography,7.6,1999
,Drama,7.9,1999
,Comedy,5.8,1999
,Action,6.3,1999
,Crime,7,1999
,Drama,6.2,1999
,Horror,6.2,1999
,Comedy,6.4,1999
,Comedy,6.5,1999
,Comedy,6.7,1999
,Comedy,7.1,1999
,Drama,6.5,1999
,Comedy,5.9,1999
,Action,5,1999
,Comedy,5.1,1999
,Comedy,6.8,1999
,Comedy,6.2,1999
,Drama,7.3,1999
,Crime,6.6,1999
,Drama,7.1,1999
,Comedy,5.4,1999
,Comedy,6.1,1999
,Drama,4.9,1999
,Biography,7.3,1999
,Action,4.2,1999
,Drama,6.7,1999
,Drama,6.9,1999
,Drama,7.1,1999
,Comedy,6.7,1999
,Comedy,2.7,1999
,Comedy,5.1,1999
,Drama,7.4,1999
,Comedy,6.2,1999
,Drama,6.7,1999
,Comedy,6,1999
,Comedy,6.1,1999
,Drama,7.5,1999
,Drama,5.2,1999
,Comedy,5.9,1999
,Adventure,6,1999
,Animation,7.2,1999
,Horror,4.7,1999
,Drama,5.4,1999
,Adventure,6.3,1999
,Drama,7.5,1999
,Drama,5,1999
,Comedy,7,1999
,Comedy,6.5,1999
,Comedy,5.8,1999
,Comedy,6,1999
,Adventure,5.8,1999
,Drama,5.5,1999
,Biography,7.4,1999
,Drama,6.6,1999
,Comedy,3.9,1999
,Drama,6.4,1999
,Comedy,6.4,1999
,Drama,7.8,1999
,Comedy,5.3,1999
,Action,6.1,1999
,Comedy,6,1999
,Comedy,6.9,1999
,Animation,6.1,1999
,Comedy,7.2,1999
,Horror,3.9,1999
,Drama,6,1999
,Comedy,6.8,1999
,Comedy,4.4,1999
,Comedy,6.9,1999
,Crime,5.2,1999
,Comedy,6.9,1999
,Comedy,6.8,1999
,Comedy,6.1,1999
,Drama,6.8,1999
,Animation,7.4,1999
,Comedy,6.8,1999
,Action,4.3,1999
,Action,6.1,1999
,Drama,6.8,1999
,Drama,6.8,1999
,Comedy,5.5,1999
,Comedy,5.1,1999
,Crime,6.3,1999
,Crime,4.9,1999
,Comedy,6.2,1999
,Comedy,5.1,1999
,Romance,7.8,1999
,Action,4.3,1999
,Crime,6.1,1999
,Comedy,5.5,1999
,Drama,6.5,1999
,Drama,6.8,1999
,Action,6.4,1999
,Comedy,4.6,1999
,Drama,7.3,1999
,Comedy,7,1999
,Drama,8.2,1999
,Drama,7.5,1999
,Comedy,7.2,1999
,Comedy,7.6,1999
,Drama,7.1,1999
,Drama,5.4,1999
,Biography,7.2,1999
,Comedy,5.5,1999
,Drama,6.6,1999
,Crime,6.1,1999
,Comedy,6.2,1999
,Comedy,5.8,1999
,Animation,4.5,1999
,Drama,6.9,1999
,Comedy,6.3,1999
,Comedy,7.5,1999
,Crime,6.7,1999
,Adventure,7.9,2000
,Comedy,7.6,2000
,Action,8.5,2000
,Comedy,8.3,2000
,Drama,8.3,2000
,Mystery,8.4,2000
,Comedy,7.5,2000
,Adventure,7.8,2000
,Comedy,6.2,2000
,Action,6.4,2000
,Comedy,5.7,2000
,Action,7.4,2000
,Action,6.4,2000
,Action,7.2,2000
,Biography,7.4,2000
,Drama,7.3,2000
,Action,5.6,2000
,Comedy,6.4,2000
,Adventure,6.7,2000
,Comedy,6,2000
,Biography,7.8,2000
,Action,6.1,2000
,Adventure,7.7,2000
,Action,5.9,2000
,Animation,7,2000
,Crime,6.4,2000
,Horror,6.7,2000
,Crime,7.6,2000
,Crime,7.3,2000
,Drama,8.1,2000
,Drama,6.6,2000
,Animation,7.4,2000
,Action,7.8,2000
,Action,6.5,2000
,Comedy,5.5,2000
,Comedy,7,2000
,Action,7.1,2000
,Action,5.8,2000
,Drama,6.8,2000
,Action,6.3,2000
,Comedy,7.5,2000
,Action,2.5,2000
,Horror,5.6,2000
,Comedy,7.5,2000
,Comedy,6.7,2000
,Drama,7.2,2000
,Drama,7.7,2000
,Drama,8.1,2000
,Comedy,6.6,2000
,Action,6.6,2000
,Comedy,6,2000
,Animation,6.9,2000
,Drama,5,2000
,Animation,6.5,2000
,Comedy,6.2,2000
,Crime,8,2000
,Comedy,6.4,2000
,Drama,6.7,2000
,Comedy,6.8,2000
,Adventure,5.7,2000
,Comedy,6.6,2000
,Comedy,6.2,2000
,Crime,6.5,2000
,Comedy,5.3,2000
,Crime,7,2000
,Comedy,6.7,2000
,Crime,7.3,2000
,Biography,7.2,2000
,Comedy,6.1,2000
,Drama,7.2,2000
,Action,6.6,2000
,Adventure,5.8,2000
,Biography,7.3,2000
,Drama,7.2,2000
,Action,5.9,2000
,Comedy,3.7,2000
,Crime,4.5,2000
,Action,5.8,2000
,Action,4.9,2000
,Adventure,4.9,2000
,Action,5.7,2000
,Action,3.7,2000
,Action,5.2,2000
,Comedy,7.3,2000
,Action,6,2000
,Drama,7.3,2000
,Drama,6.7,2000
,Animation,6.6,2000
,Adventure,5.1,2000
,Crime,5.3,2000
,Action,5.6,2000
,Action,6.1,2000
,Action,5.2,2000
,Comedy,5.7,2000
,Biography,7.2,2000
,Comedy,6.4,2000
,Drama,6.7,2000
,Drama,5.7,2000
,Adventure,4,2000
,Drama,6.4,2000
,Drama,7.3,2000
,Drama,7.5,2000
,Comedy,6.1,2000
,Drama,5.8,2000
,Comedy,4.9,2000
,Drama,8.2,2000
,Comedy,7.2,2000
,Horror,4.9,2000
,Comedy,5.3,2000
,Comedy,5,2000
,Action,6.7,2000
,Animation,4.2,2000
,Comedy,6.2,2000
,Comedy,4.4,2000
,Crime,6.9,2000
,Action,6.3,2000
,Comedy,6.6,2000
,Drama,6.9,2000
,Adventure,4.2,2000
,Drama,7,2000
,Comedy,6.9,2000
,Comedy,5.4,2000
,Comedy,5.5,2000
,Comedy,6.6,2000
,Drama,5.6,2000
,Biography,7,2000
,Action,5.7,2000
,Biography,7.2,2000
,Action,4.5,2000
,Comedy,6.2,2000
,Comedy,6.2,2000
,Action,5.8,2000
,Comedy,6.9,2000
,Drama,6,2000
,Drama,7,2000
,Comedy,6.8,2000
,Comedy,6.8,2000
,Action,4.6,2000
,Comedy,4.6,2000
,Crime,6.4,2000
,Horror,4.3,2000
,Comedy,5.3,2000
,Comedy,5.4,2000
,Animation,7.7,2000
,Drama,8.2,2000
,Comedy,5.2,2000
,Drama,6.9,2000
,Crime,7.9,2000
,Comedy,7,2000
,Drama,4.7,2000
,Drama,6.8,2000
,Comedy,5.8,2000
,Drama,5.9,2000
,Drama,6.5,2000
,Comedy,7,2000
,Drama,7.1,2000
,Drama,5.8,2000
,Crime,7.9,2000
,Comedy,6.1,2000
,Crime,5.9,2000
,Comedy,5,2000
,Crime,6.6,2000
,Crime,5.1,2000
,Drama,6.2,2000
,Comedy,6.8,2000
,Animation,6.2,2000
,Drama,7.2,2000
,Drama,6.9,2000
,Crime,6.7,2000
,Action,6.5,2000
,Comedy,6.7,2000
,Comedy,7.6,2000
,Drama,5.7,2000
,Comedy,7.3,2000
,Crime,7.1,2000
,Comedy,6.5,2000
,Comedy,6.2,2000
,Romance,7,2000
,Comedy,5.6,2000
,Drama,5.2,2000
,Drama,5.9,2000
,Animation,6.4,2000
,Comedy,5.6,2000
,Biography,6.1,2000
,Comedy,5.1,2000
,Comedy,7.4,2000
,Drama,7.1,2000
,Action,5.8,2000
,Romance,6,2000
,Drama,4.8,2000
,Drama,5.9,2000
,Animation,6.1,2000
,Action,6.9,2000
,Comedy,6.8,2000
,Crime,5.1,2000
,Drama,7.4,2000
,Comedy,4.7,2000
,Biography,5.5,2000
,Comedy,5.7,2000
,Comedy,7.3,2000
,Adventure,7.6,2001
,Action,6.8,2001
,Action,8.8,2001
,Comedy,6.3,2001
,Drama,7.9,2001
,Animation,8.1,2001
,Animation,8.6,2001
,Drama,8,2001
,Comedy,5.7,2001
,Comedy,5.3,2001
,Crime,7.7,2001
,Animation,7.9,2001
,Drama,7.7,2001
,Biography,8.2,2001
,Action,6.4,2001
,Action,6.2,2001
,Comedy,7.6,2001
,Comedy,8.3,2001
,Crime,7.7,2001
,Drama,7.2,2001
,Comedy,7.3,2001
,Comedy,7.1,2001
,Action,6.9,2001
,Biography,7.6,2001
,Crime,6.8,2001
,Comedy,6.4,2001
,Drama,7.6,2001
,Fantasy,6.9,2001
,Fantasy,5.6,2001
,Action,5.7,2001
,Horror,7.6,2001
,Adventure,6,2001
,Animation,6.9,2001
,Action,6.4,2001
,Comedy,5.1,2001
,Comedy,6.6,2001
,Comedy,5.9,2001
,Comedy,6.5,2001
,Action,5.9,2001
,Drama,7.6,2001
,Comedy,7.2,2001
,Action,6.5,2001
,Horror,6.2,2001
,Drama,7.1,2001
,Drama,6.4,2001
,Comedy,6.1,2001
,Drama,6.1,2001
,Drama,7,2001
,Action,5.5,2001
,Action,6.4,2001
,Drama,6.1,2001
,Biography,6.9,2001
,Comedy,6.7,2001
,Drama,7.6,2001
,Action,7,2001
,Drama,7.5,2001
,Action,7.1,2001
,Action,5.8,2001
,Comedy,6.4,2001
,Crime,7.2,2001
,Drama,6.4,2001
,Action,6.6,2001
,Drama,6.2,2001
,Crime,5.6,2001
,Biography,6.5,2001
,Comedy,4.8,2001
,Comedy,6.3,2001
,Action,6.6,2001
,Action,6,2001
,Action,6.8,2001
,Action,4.4,2001
,Comedy,6.8,2001
,Adventure,6.1,2001
,Horror,6.8,2001
,Action,4.8,2001
,Action,6.5,2001
,Comedy,6.9,2001
,Action,7,2001
,Crime,6.8,2001
,Action,6,2001
,Action,4.9,2001
,Crime,7.5,2001
,Drama,6.3,2001
,Animation,6.3,2001
,Drama,6.5,2001
,Comedy,5.9,2001
,Crime,5.8,2001
,Comedy,5.3,2001
,Comedy,6.2,2001
,Horror,6.4,2001
,Comedy,6.3,2001
,Comedy,7.7,2001
,Crime,6.4,2001
,Drama,7.4,2001
,Comedy,4.6,2001
,Horror,6.6,2001
,Drama,6.7,2001
,Comedy,6.4,2001
,Drama,6.3,2001
,Biography,6.8,2001
,Drama,7.5,2001
,Action,7,2001
,Comedy,5.4,2001
,Comedy,6.5,2001
,Animation,4.8,2001
,Crime,7.4,2001
,Action,5.3,2001
,Animation,7.8,2001
,Adventure,5.6,2001
,Comedy,5.5,2001
,Drama,7.4,2001
,Action,7.3,2001
,Animation,6,2001
,Action,4.6,2001
,Comedy,5.7,2001
,Animation,7.9,2001
,Drama,6.7,2001
,Action,5.6,2001
,Drama,7.2,2001
,Drama,8.1,2001
,Drama,6.9,2001
,Horror,4.8,2001
,Animation,6.4,2001
,Action,5.9,2001
,Drama,6.9,2001
,Comedy,5.7,2001
,Action,5.1,2001
,Drama,6.9,2001
,Comedy,5.7,2001
,Action,6.6,2001
,Drama,5.9,2001
,Drama,7.1,2001
,Comedy,8.1,2001
,Comedy,6.1,2001
,Comedy,6.5,2001
,Drama,6.4,2001
,Drama,7.7,2001
,Animation,7.9,2001
,Comedy,6.2,2001
,Action,6.3,2001
,Action,6.1,2001
,Biography,7,2001
,Biography,7.5,2001
,Drama,6.4,2001
,Drama,5.6,2001
,Comedy,7.9,2001
,Drama,7.4,2001
,Comedy,6.8,2001
,Comedy,6.3,2001
,Comedy,6.3,2001
,Action,4.8,2001
,Drama,6.1,2001
,Comedy,6.1,2001
,Comedy,6.4,2001
,Comedy,6.4,2001
,Comedy,6.1,2001
,Comedy,4.7,2001
,Drama,6,2001
,Comedy,5.4,2001
,Drama,5.8,2001
,Action,6.7,2001
,Horror,3.9,2001
,Adventure,4.9,2001
,Drama,6.7,2001
,Crime,6.6,2001
,Drama,7.3,2001
,Comedy,6.5,2001
,Action,6.1,2001
,Adventure,5.8,2001
,Crime,6.1,2001
,Comedy,7.4,2001
,Drama,7.3,2001
,Crime,7.1,2001
,Comedy,4.8,2001
,Crime,4.3,2001
,Comedy,5,2001
,Action,5.2,2001
,Comedy,5.5,2001
,Comedy,5.5,2001
,Drama,2.3,2001
,Comedy,5.4,2001
,Drama,7.2,2001
,Action,5.4,2001
,Comedy,6.2,2001
,Drama,6.2,2001
,Comedy,6.8,2001
,Animation,7.2,2001
,Comedy,6.7,2001
,Comedy,6.7,2001
,Drama,6.1,2001
,Comedy,6.8,2001
,Comedy,7.1,2001
,Comedy,4.7,2001
,Crime,7.3,2001
,Animation,6.6,2001
,Adventure,6.4,2001
,Drama,7,2001
,Comedy,5.8,2001
,Drama,6.4,2001
,Comedy,6.7,2001
,Action,7.3,2002
,Action,6.4,2002
,Drama,7.1,2002
,Biography,8.5,2002
,Adventure,7.4,2002
,Action,8.7,2002
,Crime,7.7,2002
,Action,6.7,2002
,Biography,8.1,2002
,Drama,7.6,2002
,Crime,8.6,2002
,Crime,7.4,2002
,Horror,7.1,2002
,Drama,6.7,2002
,Action,7.9,2002
,Action,6.5,2002
,Comedy,7,2002
,Adventure,5.1,2002
,Action,6.2,2002
,Action,7.6,2002
,Action,6.2,2002
,Crime,7.2,2002
,Crime,7.5,2002
,Comedy,6.8,2002
,Comedy,6.2,2002
,Action,7.7,2002
,Comedy,5.5,2002
,Comedy,7.7,2002
,Drama,6.7,2002
,Animation,7.5,2002
,Crime,6.8,2002
,Drama,7.2,2002
,Action,6.2,2002
,Animation,7.3,2002
,Comedy,7.2,2002
,Drama,7.3,2002
,Animation,7.2,2002
,Comedy,6.6,2002
,Action,7.2,2002
,Comedy,5.2,2002
,Action,5.9,2002
,Action,7.4,2002
,Action,5.5,2002
,Comedy,7.3,2002
,Action,6.1,2002
,Action,6,2002
,Comedy,6.6,2002
,Action,6.8,2002
,Drama,5.7,2002
,Horror,5.5,2002
,Comedy,6.4,2002
,Comedy,5.3,2002
,Animation,7.2,2002
,Action,6.7,2002
,Biography,7.4,2002
,Crime,7,2002
,Comedy,7.1,2002
,Biography,7,2002
,Action,6.2,2002
,Action,7.9,2002
,Action,6.4,2002
,Action,5.4,2002
,Drama,5.3,2002
,Crime,6.2,2002
,Drama,7.5,2002
,Comedy,5.6,2002
,Drama,6.8,2002
,Horror,5.6,2002
,Comedy,6.1,2002
,Comedy,5.9,2002
,Comedy,6.2,2002
,Comedy,5.8,2002
,Drama,7.6,2002
,Crime,7.1,2002
,Comedy,3.6,2002
,Drama,7.6,2002
,Action,8,2002
,Drama,6.2,2002
,Comedy,5.3,2002
,Comedy,6.6,2002
,Action,5.4,2002
,Drama,6.4,2002
,Biography,7.3,2002
,Drama,6.4,2002
,Comedy,6.8,2002
,Crime,7.6,2002
,Crime,5.8,2002
,Crime,6.4,2002
,Comedy,6.1,2002
,Comedy,6.3,2002
,Action,6.5,2002
,Crime,7,2002
,Adventure,5.5,2002
,Comedy,7.1,2002
,Adventure,3.3,2002
,Comedy,5.9,2002
,Horror,4,2002
,Action,6.1,2002
,Comedy,5.8,2002
,Crime,5.3,2002
,Action,5.9,2002
,Action,5.2,2002
,Drama,6.6,2002
,Drama,6.9,2002
,Crime,6.2,2002
,Drama,6.3,2002
,Adventure,6.7,2002
,Comedy,3.6,2002
,Comedy,6.6,2002
,Drama,6.1,2002
,Comedy,4.6,2002
,Drama,6.1,2002
,Crime,7.3,2002
,Action,7.1,2002
,Action,5.4,2002
,Drama,5.1,2002
,Drama,7.9,2002
,Crime,7.8,2002
,Comedy,5.3,2002
,Drama,6.7,2002
,Animation,5.5,2002
,Comedy,6.9,2002
,Biography,7.3,2002
,Action,3.1,2002
,Drama,6.5,2002
,Drama,7.1,2002
,Action,6.2,2002
,Comedy,6.5,2002
,Drama,7.4,2002
,Comedy,7,2002
,Comedy,6.1,2002
,Biography,6.6,2002
,Action,6.4,2002
,Action,5.5,2002
,Action,6.2,2002
,Crime,7.1,2002
,Horror,6.7,2002
,Comedy,6.3,2002
,Drama,7.5,2002
,Adventure,7.4,2002
,Action,6.2,2002
,Crime,7.1,2002
,Drama,7.7,2002
,Crime,6.6,2002
,Biography,5.6,2002
,Comedy,4.9,2002
,Drama,7.7,2002
,Adventure,7.1,2002
,Action,5.6,2002
,Comedy,7.1,2002
,Drama,6.8,2002
,Adventure,5.2,2002
,Drama,7.1,2002
,Comedy,5.7,2002
,Drama,6.4,2002
,Comedy,5.4,2002
,Comedy,5.5,2002
,Comedy,4.2,2002
,Action,5.9,2002
,Drama,4.9,2002
,Adventure,6.1,2002
,Comedy,7.3,2002
,Action,5.2,2002
,Comedy,6.1,2002
,Animation,5.8,2002
,Drama,7.4,2002
,Comedy,6.9,2002
,Crime,3.4,2002
,Drama,6.8,2002
,Crime,5.4,2002
,Horror,5.4,2002
,Comedy,5.9,2002
,Comedy,5.6,2002
,Drama,5.9,2002
,Animation,5.6,2002
,Action,3.8,2002
,Drama,7.6,2002
,Animation,5.3,2002
,Comedy,4.7,2002
,Drama,6.6,2002
,Action,4.6,2002
,Comedy,5.8,2002
,Action,5.5,2002
,Drama,7.5,2002
,Biography,5.8,2002
,Comedy,5.6,2002
,Action,3.7,2002
,Comedy,6.5,2002
,Action,5.6,2002
,Comedy,4.4,2002
,Drama,6.9,2002
,Drama,7.5,2002
,Crime,7.4,2002
,Comedy,6.9,2002
,Action,5.4,2002
,Drama,6.3,2002
,Crime,6.1,2002
,Crime,7,2002
,Drama,5.9,2002
,Crime,5.6,2002
,Action,8.1,2003
,Action,8,2003
,Action,8.9,2003
,Comedy,7.1,2003
,Crime,7.9,2003
,Comedy,7.6,2003
,Crime,7.5,2003
,Action,5.9,2003
,Action,7,2003
,Action,8.4,2003
,Comedy,7.7,2003
,Animation,5.7,2003
,Adventure,8,2003
,Action,7.2,2003
,Drama,7.2,2003
,Crime,8.1,2003
,Animation,8.1,2003
,Action,5.6,2003
,Comedy,7.1,2003
,Drama,6.8,2003
,Horror,6.1,2003
,Action,7,2003
,Action,6.3,2003
,Adventure,6.8,2003
,Biography,7.3,2003
,Action,6.7,2003
,Action,5.3,2003
,Action,7.4,2003
,Adventure,6.5,2003
,Drama,3.7,2003
,Crime,6.2,2003
,Action,6,2003
,Action,7.7,2003
,Adventure,7,2003
,Action,5.7,2003
,Action,7.4,2003
,Action,6.7,2003
,Horror,6.1,2003
,Mystery,7.3,2003
,Action,6.4,2003
,Crime,6.7,2003
,Adventure,7.2,2003
,Comedy,5.9,2003
,Mystery,5.3,2003
,Comedy,7.5,2003
,Comedy,5.5,2003
,Comedy,6.4,2003
,Action,5.8,2003
,Comedy,5.8,2003
,Action,6.6,2003
,Action,7.4,2003
,Drama,6.5,2003
,Action,5.7,2003
,Comedy,6.7,2003
,Crime,8,2003
,Adventure,7,2003
,Comedy,6.2,2003
,Action,4.9,2003
,Comedy,4.8,2003
,Comedy,5.6,2003
,Comedy,6.2,2003
,Adventure,5.7,2003
,Comedy,6.7,2003
,Biography,6.9,2003
,Adventure,4,2003
,Animation,6.8,2003
,Drama,5,2003
,Action,6.6,2003
,Horror,6.2,2003
,Crime,7.6,2003
,Comedy,6.2,2003
,Action,6.2,2003
,Action,6.1,2003
,Comedy,7.3,2003
,Comedy,6.8,2003
,Drama,7.3,2003
,Comedy,6.3,2003
,Comedy,5.5,2003
,Horror,6.8,2003
,Action,5.6,2003
,Crime,7.2,2003
,Fantasy,5,2003
,Action,4.3,2003
,Comedy,2.5,2003
,Crime,6.5,2003
,Action,5.5,2003
,Comedy,3.4,2003
,Crime,7.1,2003
,Horror,5.6,2003
,Action,6.2,2003
,Drama,5.5,2003
,Drama,8,2003
,Comedy,5.6,2003
,Action,6.3,2003
,Comedy,5.9,2003
,Drama,5.4,2003
,Crime,6.6,2003
,Comedy,5.1,2003
,Animation,6.7,2003
,Action,2.1,2003
,Biography,6.3,2003
,Crime,7.5,2003
,Action,6.1,2003
,Comedy,7.6,2003
,Comedy,7.7,2003
,Action,6.5,2003
,Drama,6.3,2003
,Adventure,6,2003
,Horror,5.8,2003
,Action,5.1,2003
,Action,7.2,2003
,Comedy,7,2003
,Drama,7.1,2003
,Adventure,5.5,2003
,Drama,6.9,2003
,Action,5.8,2003
,Comedy,6.2,2003
,Comedy,7.2,2003
,Drama,5,2003
,Comedy,6.9,2003
,Comedy,7.9,2003
,Comedy,5.3,2003
,Comedy,5.2,2003
,Action,4.4,2003
,Drama,8,2003
,Biography,6.9,2003
,Action,6.6,2003
,Comedy,7.1,2003
,Crime,6.4,2003
,Action,5.3,2003
,Drama,7.8,2003
,Action,5.6,2003
,Animation,7.8,2003
,Drama,6.9,2003
,Drama,5.2,2003
,Comedy,5.7,2003
,Action,6.5,2003
,Animation,7.8,2003
,Comedy,4.6,2003
,Action,7.5,2003
,Comedy,6.6,2003
,Comedy,7.6,2003
,Action,5.5,2003
,Comedy,6.3,2003
,Action,4.7,2003
,Comedy,7.3,2003
,Action,5.3,2003
,Biography,7.4,2003
,Comedy,6.7,2003
,Biography,6.3,2003
,Comedy,5.6,2003
,Drama,6.1,2003
,Comedy,5.2,2003
,Drama,8.5,2003
,Action,5.7,2003
,Crime,6.7,2003
,Comedy,7,2003
,Adventure,6.5,2003
,Comedy,5.6,2003
,Comedy,4.8,2003
,Comedy,5.6,2003
,Comedy,6.3,2003
,Drama,6.9,2003
,Comedy,6.2,2003
,Animation,5.4,2003
,Comedy,4.7,2003
,Comedy,5.6,2003
,Comedy,6.8,2003
,Drama,6.8,2003
,Comedy,2.1,2003
,Crime,7.1,2003
,Comedy,5.5,2003
,Comedy,5.5,2003
,Comedy,7,2003
,Drama,6.2,2003
,Drama,6.6,2003
,Comedy,4.7,2003
,Drama,6.3,2003
,Horror,5.2,2003
,Crime,7,2003
,Biography,6.9,2003
,Crime,6.3,2003
,Drama,6.8,2003
,Biography,6.3,2003
,Animation,5.6,2003
,Comedy,4.9,2003
,Biography,6.6,2003
,Comedy,5.1,2003
,Action,6.7,2003
,Drama,7.6,2003
,Action,5.8,2003
,Drama,7.5,2003
,Drama,6.3,2003
,Comedy,7.6,2003
,Comedy,5.1,2003
,Drama,7,2003
,Comedy,5.6,2003
,Drama,5.4,2003
,Comedy,5.4,2003
,Comedy,7.6,2003
,Comedy,6.7,2004
,Comedy,6.6,2004
,Comedy,6.7,2004
,Comedy,5.6,2004
,Comedy,7,2004
,Adventure,7.9,2004
,Drama,7.2,2004
,Drama,8.3,2004
,Action,8,2004
,Drama,7.8,2004
,Comedy,7.4,2004
,Action,6.1,2004
,Animation,8,2004
,Horror,7.6,2004
,Crime,7.5,2004
,Biography,7.5,2004
,Action,7.3,2004
,Action,6.4,2004
,Action,7.1,2004
,Animation,8.2,2004
,Comedy,6.4,2004
,Drama,8.1,2004
,Comedy,7.9,2004
,Drama,6.5,2004
,Drama,6.7,2004
,Drama,7.6,2004
,Action,6.4,2004
,Action,7.3,2004
,Comedy,6.9,2004
,Comedy,6.8,2004
,Action,7.7,2004
,Biography,8.2,2004
,Comedy,6.2,2004
,Animation,7.2,2004
,Crime,7.7,2004
,Action,7.7,2004
,Action,7.3,2004
,Drama,7.2,2004
,Action,6.2,2004
,Action,6.8,2004
,Comedy,7.2,2004
,Action,6.3,2004
,Action,7.3,2004
,Adventure,6.8,2004
,Drama,7.7,2004
,Drama,7.2,2004
,Drama,7.2,2004
,Action,6.9,2004
,Action,5.6,2004
,Action,6.7,2004
,Drama,4.8,2004
,Drama,6.6,2004
,Action,6.3,2004
,Crime,6.5,2004
,Adventure,7,2004
,Action,5.8,2004
,Action,5.6,2004
,Comedy,6.3,2004
,Comedy,7.5,2004
,Action,7.2,2004
,Comedy,6.1,2004
,Animation,6,2004
,Drama,8.1,2004
,Comedy,6.3,2004
,Drama,6.9,2004
,Comedy,5.9,2004
,Comedy,6,2004
,Drama,6.7,2004
,Animation,7.1,2004
,Adventure,5.1,2004
,Comedy,6.2,2004
,Biography,8.1,2004
,Crime,6.2,2004
,Action,7.7,2004
,Comedy,5.7,2004
,Comedy,7.4,2004
,Comedy,5.8,2004
,Crime,5.3,2004
,Action,3.4,2004
,Comedy,4.8,2004
,Drama,7.4,2004
,Action,4.1,2004
,Biography,7.7,2004
,Comedy,6.1,2004
,Drama,6.5,2004
,Comedy,6.2,2004
,Biography,7.7,2004
,Action,7.2,2004
,Comedy,5.4,2004
,Horror,5.9,2004
,Action,5.9,2004
,Comedy,6.3,2004
,Action,3.7,2004
,Animation,6.6,2004
,Adventure,5.9,2004
,Biography,7.5,2004
,Crime,6.4,2004
,Drama,7.6,2004
,Comedy,5.9,2004
,Action,4.5,2004
,Drama,7,2004
,Action,6.5,2004
,Biography,7.1,2004
,Action,4.7,2004
,Drama,6.4,2004
,Comedy,4.7,2004
,Comedy,6,2004
,Comedy,4.3,2004
,Action,6,2004
,Drama,6.2,2004
,Comedy,5.3,2004
,Comedy,6.1,2004
,Action,7.5,2004
,Action,7.1,2004
,Crime,7.6,2004
,Action,6.3,2004
,Drama,7.6,2004
,Drama,5.8,2004
,Action,6.1,2004
,Comedy,6.7,2004
,Animation,5,2004
,Comedy,6.4,2004
,Comedy,5.1,2004
,Comedy,6.2,2004
,Drama,6,2004
,Drama,7.1,2004
,Family,5.9,2004
,Action,6.7,2004
,Comedy,6,2004
,Crime,7.2,2004
,Drama,6,2004
,Action,5.3,2004
,Adventure,7.8,2004
,Comedy,5.7,2004
,Drama,6,2004
,Crime,7.4,2004
,Comedy,4.5,2004
,Crime,8,2004
,Action,4.3,2004
,Comedy,5,2004
,Drama,6.2,2004
,Drama,6.2,2004
,Horror,5.1,2004
,Comedy,5.1,2004
,Drama,8.2,2004
,Comedy,6.6,2004
,Biography,8,2004
,Comedy,6.7,2004
,Comedy,5.5,2004
,Comedy,4.8,2004
,Comedy,6.2,2004
,Comedy,1.9,2004
,Drama,8.1,2004
,Action,8.5,2004
,Comedy,4.5,2004
,Comedy,7.9,2004
,Drama,7.2,2004
,Horror,7,2004
,Action,6.5,2004
,Animation,5.4,2004
,Comedy,5.4,2004
,Comedy,5.6,2004
,Action,6.4,2004
,Drama,7,2004
,Action,6.5,2004
,Biography,6.3,2004
,Drama,5.1,2004
,Drama,3.9,2004
,Drama,6.5,2004
,Biography,6.7,2004
,Drama,7,2004
,Comedy,6.5,2004
,Drama,7.4,2004
,Comedy,7.4,2004
,Comedy,4.9,2004
,Drama,7.8,2004
,Comedy,5.3,2004
,Comedy,5.9,2004
,Drama,6.6,2004
,Drama,6.6,2004
,Crime,7.4,2004
,Crime,7.6,2004
,Comedy,6.9,2004
,Biography,7.3,2004
,Action,5.2,2004
,Action,7.9,2004
,Action,7,2004
,Action,8,2004
,Crime,6.9,2004
,Drama,6.6,2004
,Comedy,5.3,2004
,Animation,7.8,2004
,Comedy,7.5,2004
,Comedy,6.7,2004
,Action,6.7,2004
,Comedy,5.2,2004
,Animation,7.5,2004
,Animation,5.4,2004
,Comedy,7.2,2004
,Comedy,6.4,2004
,Adventure,7.7,2005
,Comedy,7.1,2005
,Drama,7.3,2005
,Drama,7.8,2005
,Action,8.2,2005
,Adventure,7.2,2005
,Drama,7.7,2005
,Crime,8,2005
